Student_Number,Course_Number,Section_Number,Dateenrolled,DateLeft,Term_Number,SchoolID,Section_ID_Internal
28048,L1301,102,,,3600,13000,L1301.2
28048,OA1319,102,,,3600,13000,OA1319.2
28048,OC1310,103,,,3600,13000,OC1310.3
28048,OH1305,102,,,3600,13000,OH1305.2
28048,OJ1306,101,,,3600,13000,OJ1306.1
29025,A1006,106,,,3600,13000,A1006.6
29025,ADVHS01,125,,,3600,13000,ADVHS01.25
29025,B1001,104,,,3600,13000,B1001.4
29025,E1001,104,,,3600,13000,E1001.4
29025,G1004,104,,,3600,13000,G1004.4
29025,H1001,102,,,3600,13000,H1001.2
29025,I1003,105,,,3600,13000,I1003.5
29025,OC1305,103,,,3600,13000,OC1305.3
29025,OZ1323,103,,,3600,13000,OZ1323.3
29091,A1006,107,,,3600,13000,A1006.7
29091,ADVHS01,130,,,3600,13000,ADVHS01.30
29091,B1001,101,,,3600,13000,B1001.1
29091,E1001,104,,,3600,13000,E1001.4
29091,G1004,104,,,3600,13000,G1004.4
29091,H1206,102,,,3600,13000,H1206.2
29091,I1211,102,,,3600,13000,I1211.2
29091,OJ1204,101,,,3600,13000,OJ1204.1
29091,OZ1323,103,,,3600,13000,OZ1323.3
29061,A1006,102,,,3600,13000,A1006.2
29061,ADVHS01,121,,,3600,13000,ADVHS01.21
29061,B1001,103,,,3600,13000,B1001.3
29061,C0907,101,,,3600,13000,C0907.1
29061,E1001,101,,,3600,13000,E1001.1
29061,G1004,104,,,3600,13000,G1004.4
29061,OI1003,102,,,3600,13000,OI1003.2
29061,OZ1323,104,,,3600,13000,OZ1323.4
28100,A1105,101,,,3600,13000,A1105.1
28100,ADVHS01,117,,,3600,13000,ADVHS01.17
28100,E1101,105,,,3600,13000,E1101.5
28100,G1203,103,,,3600,13000,G1203.3
28100,H1206,101,,,3600,13000,H1206.1
28100,L1301,103,,,3600,13000,L1301.3
28100,L1302,102,,,3600,13000,L1302.2
28100,OC1305,103,,,3600,13000,OC1305.3
28100,OI1305,103,,,3600,13000,OI1305.3
27030,ADVHS01,116,,,3600,13000,ADVHS01.16
27030,E1101,102,,,3600,13000,E1101.2
27030,E1201,104,,,3600,13000,E1201.4
27030,G1201,106,,,3600,13000,G1201.6
27030,J1203,103,,,3600,13000,J1203.3
27030,L1304,102,,,3600,13000,L1304.2
27030,OA1322,101,,,3600,13000,OA1322.1
27030,OH1306,102,,,3600,13000,OH1306.2
27030,OI1305,105,,,3600,13000,OI1305.5
29126,A1006,102,,,3600,13000,A1006.2
29126,ADVHS01,112,,,3600,13000,ADVHS01.12
29126,B1001,103,,,3600,13000,B1001.3
29126,E1001,106,,,3600,13000,E1001.6
29126,G1004,103,,,3600,13000,G1004.3
29126,I1003,107,,,3600,13000,I1003.7
29126,I1214,103,,,3600,13000,I1214.3
29126,OC1305,101,,,3600,13000,OC1305.1
29126,OZ1323,105,,,3600,13000,OZ1323.5
26040,A1204,102,,,3600,13000,A1204.2
26040,ADVHS01,106,,,3600,13000,ADVHS01.6
26040,E1201,101,,,3600,13000,E1201.1
26040,G1201,104,,,3600,13000,G1201.4
26040,J1203,103,,,3600,13000,J1203.3
26040,OH1501,102,,,3600,13000,OH1501.2
26040,OI1303,101,,,3600,13000,OI1303.1
26040,OI1305,104,,,3600,13000,OI1305.4
27179,A1204,103,,,3600,13000,A1204.3
27179,ADVHS01,124,,,3600,13000,ADVHS01.24
27179,E1201,105,,,3600,13000,E1201.5
27179,G1201,104,,,3600,13000,G1201.4
27179,J1203,102,,,3600,13000,J1203.2
27179,L1302,102,,,3600,13000,L1302.2
27179,OH1306,101,,,3600,13000,OH1306.1
27179,OJ1203,101,,,3600,13000,OJ1203.1
27053,A1204,103,,,3600,13000,A1204.3
27053,ADVHS01,122,,,3600,13000,ADVHS01.22
27053,E1001,103,,,3600,13000,E1001.3
27053,E1201,106,,,3600,13000,E1201.6
27053,G1201,104,,,3600,13000,G1201.4
27053,J1203,104,,,3600,13000,J1203.4
27053,OH1306,101,,,3600,13000,OH1306.1
27053,OI1303,102,,,3600,13000,OI1303.2
27077,A1204,103,,,3600,13000,A1204.3
27077,ADVHS01,122,,,3600,13000,ADVHS01.22
27077,C0905,101,,,3600,13000,C0905.1
27077,E1201,102,,,3600,13000,E1201.2
27077,G1201,104,,,3600,13000,G1201.4
27077,L1304,102,,,3600,13000,L1304.2
27077,OB1532,101,,,3600,13000,OB1532.1
27077,OH1306,101,,,3600,13000,OH1306.1
27077,OI1305,104,,,3600,13000,OI1305.4
27105,A1105,101,,,3600,13000,A1105.1
27105,ADVHS01,126,,,3600,13000,ADVHS01.26
27105,E1201,104,,,3600,13000,E1201.4
27105,G1201,106,,,3600,13000,G1201.6
27105,J1203,101,,,3600,13000,J1203.1
27105,L1304,101,,,3600,13000,L1304.1
27105,OA1304,101,,,3600,13000,OA1304.1
27105,OH1501,102,,,3600,13000,OH1501.2
27105,OI1305,103,,,3600,13000,OI1305.3
27079,ADVHS01,122,,,3600,13000,ADVHS01.22
27079,E1201,103,,,3600,13000,E1201.3
27079,G1201,102,,,3600,13000,G1201.2
27079,OB1520,102,,,3600,13000,OB1520.2
27079,OB1532,101,,,3600,13000,OB1532.1
27079,OH1501,101,,,3600,13000,OH1501.1
27079,OI1303,102,,,3600,13000,OI1303.2
27164,A1204,103,,,3600,13000,A1204.3
27164,ADVHS01,115,,,3600,13000,ADVHS01.15
27164,E1201,102,,,3600,13000,E1201.2
27164,G1201,101,,,3600,13000,G1201.1
27164,H1201B,101,,,3600,13000,H1201B.1
27164,J1203,104,,,3600,13000,J1203.4
27164,OH1306,101,,,3600,13000,OH1306.1
27164,OI1305,101,,,3600,13000,OI1305.1
29001,A1006,105,,,3600,13000,A1006.5
29001,ADVHS01,112,,,3600,13000,ADVHS01.12
29001,B1001,107,,,3600,13000,B1001.7
29001,E1001,101,,,3600,13000,E1001.1
29001,G1004,106,,,3600,13000,G1004.6
29001,H1206,102,,,3600,13000,H1206.2
29001,OC1310,103,,,3600,13000,OC1310.3
29001,OI1003,106,,,3600,13000,OI1003.6
29001,OZ1323,102,,,3600,13000,OZ1323.2
29048,A1006,101,,,3600,13000,A1006.1
29048,ADVHS01,120,,,3600,13000,ADVHS01.20
29048,B1001,107,,,3600,13000,B1001.7
29048,C0904,103,,,3600,13000,C0904.3
29048,E1001,106,,,3600,13000,E1001.6
29048,G1004,105,,,3600,13000,G1004.5
29048,H1001,102,,,3600,13000,H1001.2
29048,OI1003,105,,,3600,13000,OI1003.5
29048,OZ1323,102,,,3600,13000,OZ1323.2
28146,ADVHS01,117,,,3600,13000,ADVHS01.17
28146,E1101,104,,,3600,13000,E1101.4
28146,G1202,101,,,3600,13000,G1202.1
28146,I1214,102,,,3600,13000,I1214.2
28146,L1301,102,,,3600,13000,L1301.2
28146,OA1304,101,,,3600,13000,OA1304.1
28146,OA1319,102,,,3600,13000,OA1319.2
28146,OC1305,104,,,3600,13000,OC1305.4
29015,A1006,104,,,3600,13000,A1006.4
29015,ADVHS01,110,,,3600,13000,ADVHS01.10
29015,B1001,104,,,3600,13000,B1001.4
29015,E1001,103,,,3600,13000,E1001.3
29015,G1004,107,,,3600,13000,G1004.7
29015,H1001,102,,,3600,13000,H1001.2
29015,I1003,107,,,3600,13000,I1003.7
29015,OC1305,102,,,3600,13000,OC1305.2
29015,OZ1323,105,,,3600,13000,OZ1323.5
28105,ADVHS01,103,,,3600,13000,ADVHS01.3
28105,E1101,102,,,3600,13000,E1101.2
28105,L1301,101,,,3600,13000,L1301.1
28105,OC1310,101,,,3600,13000,OC1310.1
28105,OH1305,103,,,3600,13000,OH1305.3
28105,OI1003,105,,,3600,13000,OI1003.5
28105,VHS0052,102,,,3600,13000,VHS0052.2
27163,ADVHS01,104,,,3600,13000,ADVHS01.4
27163,E1201,105,,,3600,13000,E1201.5
27163,G1201,104,,,3600,13000,G1201.4
27163,J1203,102,,,3600,13000,J1203.2
27163,L1301,102,,,3600,13000,L1301.2
27163,OA1317,101,,,3600,13000,OA1317.1
27163,OH1306,103,,,3600,13000,OH1306.3
27163,OI1303,101,,,3600,13000,OI1303.1
27163,OJ1204,101,,,3600,13000,OJ1204.1
29148,A1006,101,,,3600,13000,A1006.1
29148,ADVHS01,114,,,3600,13000,ADVHS01.14
29148,B1001,101,,,3600,13000,B1001.1
29148,E1001,106,,,3600,13000,E1001.6
29148,G1004,107,,,3600,13000,G1004.7
29148,I1214,101,,,3600,13000,I1214.1
29148,OC1305,101,,,3600,13000,OC1305.1
29148,OI1003,105,,,3600,13000,OI1003.5
29148,OZ1323,101,,,3600,13000,OZ1323.1
29099,A1006,104,,,3600,13000,A1006.4
29099,ADVHS01,130,,,3600,13000,ADVHS01.30
29099,B1001,104,,,3600,13000,B1001.4
29099,E1001,105,,,3600,13000,E1001.5
29099,G1004,103,,,3600,13000,G1004.3
29099,H1001,101,,,3600,13000,H1001.1
29099,I1003,107,,,3600,13000,I1003.7
29099,OC1312,101,,,3600,13000,OC1312.1
29099,OZ1323,101,,,3600,13000,OZ1323.1
30160,A0901,101,,,3600,13000,A0901.1
30160,ADVHS01,124,,,3600,13000,ADVHS01.24
30160,B0901,103,,,3600,13000,B0901.3
30160,E0901,102,,,3600,13000,E0901.2
30160,G0901,105,,,3600,13000,G0901.5
30160,I0903,103,,,3600,13000,I0903.3
30160,J0901,101,,,3600,13000,J0901.1
30160,OC1305,104,,,3600,13000,OC1305.4
28098,ADVHS01,109,,,3600,13000,ADVHS01.9
28098,E1101,103,,,3600,13000,E1101.3
28098,I1214,102,,,3600,13000,I1214.2
28098,OA1319,102,,,3600,13000,OA1319.2
28098,OC1305,101,,,3600,13000,OC1305.1
28098,OI1305,105,,,3600,13000,OI1305.5
27043,A1204,101,,,3600,13000,A1204.1
27043,ADVHS01,120,,,3600,13000,ADVHS01.20
27043,E1201,106,,,3600,13000,E1201.6
27043,G1201,105,,,3600,13000,G1201.5
27043,L1304,101,,,3600,13000,L1304.1
27043,OB1520,102,,,3600,13000,OB1520.2
27043,OB1532,101,,,3600,13000,OB1532.1
27043,OH1501,101,,,3600,13000,OH1501.1
29019,A1006,107,,,3600,13000,A1006.7
29019,ADVHS01,132,,,3600,13000,ADVHS01.32
29019,B1001,104,,,3600,13000,B1001.4
29019,E1001,105,,,3600,13000,E1001.5
29019,G1004,106,,,3600,13000,G1004.6
29019,OI1003,102,,,3600,13000,OI1003.2
29019,OJ1204,101,,,3600,13000,OJ1204.1
29019,OZ1323,103,,,3600,13000,OZ1323.3
28147,A1105,102,,,3600,13000,A1105.2
28147,ADVHS01,114,,,3600,13000,ADVHS01.14
28147,E1101,104,,,3600,13000,E1101.4
28147,G1203,104,,,3600,13000,G1203.4
28147,I1215,101,,,3600,13000,I1215.1
28147,L1301,103,,,3600,13000,L1301.3
28147,OC1310,101,,,3600,13000,OC1310.1
28147,OH1401,101,,,3600,13000,OH1401.1
28147,OI1003,104,,,3600,13000,OI1003.4
30098,A0901,101,,,3600,13000,A0901.1
30098,ADVHS01,104,,,3600,13000,ADVHS01.4
30098,B0901,106,,,3600,13000,B0901.6
30098,C0904,102,,,3600,13000,C0904.2
30098,E0901,106,,,3600,13000,E0901.6
30098,G0901,106,,,3600,13000,G0901.6
30098,H0904,102,,,3600,13000,H0904.2
30098,I1003,101,,,3600,13000,I1003.1
30098,J0901,102,,,3600,13000,J0901.2
28009,A1105,102,,,3600,13000,A1105.2
28009,ADVHS01,128,,,3600,13000,ADVHS01.28
28009,E1101,102,,,3600,13000,E1101.2
28009,G1203,101,,,3600,13000,G1203.1
28009,I1215,101,,,3600,13000,I1215.1
28009,L1301,103,,,3600,13000,L1301.3
28009,L1302,102,,,3600,13000,L1302.2
28009,OH1401,101,,,3600,13000,OH1401.1
28009,OI1003,104,,,3600,13000,OI1003.4
29092,A1006,102,,,3600,13000,A1006.2
29092,ADVHS01,119,,,3600,13000,ADVHS01.19
29092,B1001,103,,,3600,13000,B1001.3
29092,C0905,101,,,3600,13000,C0905.1
29092,E1001,104,,,3600,13000,E1001.4
29092,G1004,102,,,3600,13000,G1004.2
29092,OI1003,105,,,3600,13000,OI1003.5
29092,OZ1323,104,,,3600,13000,OZ1323.4
29030,A1006,102,,,3600,13000,A1006.2
29030,ADVHS01,128,,,3600,13000,ADVHS01.28
29030,B1001,102,,,3600,13000,B1001.2
29030,E1001,104,,,3600,13000,E1001.4
29030,G1004,103,,,3600,13000,G1004.3
29030,I1211,102,,,3600,13000,I1211.2
29030,I1214,101,,,3600,13000,I1214.1
29030,OH1401,101,,,3600,13000,OH1401.1
29030,OZ1323,103,,,3600,13000,OZ1323.3
30045,A0901,102,,,3600,13000,A0901.2
30045,ADVHS01,123,,,3600,13000,ADVHS01.23
30045,B0901,107,,,3600,13000,B0901.7
30045,C0904,103,,,3600,13000,C0904.3
30045,E0901,104,,,3600,13000,E0901.4
30045,G0901,104,,,3600,13000,G0901.4
30045,H0904,103,,,3600,13000,H0904.3
30045,I1003,103,,,3600,13000,I1003.3
30045,J0903,102,,,3600,13000,J0903.2
27009,ADVHS01,128,,,3600,13000,ADVHS01.28
27009,C0904,104,,,3600,13000,C0904.4
27009,E1101,101,,,3600,13000,E1101.1
27009,G1203,103,,,3600,13000,G1203.3
27009,I1211,101,,,3600,13000,I1211.1
27009,L1301,103,,,3600,13000,L1301.3
27009,OA1319,101,,,3600,13000,OA1319.1
27009,OH1305,102,,,3600,13000,OH1305.2
27009,OJ1204,101,,,3600,13000,OJ1204.1
27063,ADVHS01,109,,,3600,13000,ADVHS01.9
27063,E1201,101,,,3600,13000,E1201.1
27063,G1201,105,,,3600,13000,G1201.5
27063,L1304,103,,,3600,13000,L1304.3
27063,OA1318,101,,,3600,13000,OA1318.1
27063,OB1520,102,,,3600,13000,OB1520.2
27063,OB1532,101,,,3600,13000,OB1532.1
27063,OH1306,103,,,3600,13000,OH1306.3
27063,OI1305,105,,,3600,13000,OI1305.5
29109,A1006,101,,,3600,13000,A1006.1
29109,ADVHS01,109,,,3600,13000,ADVHS01.9
29109,B1001,102,,,3600,13000,B1001.2
29109,E1001,104,,,3600,13000,E1001.4
29109,G1004,103,,,3600,13000,G1004.3
29109,I1003,102,,,3600,13000,I1003.2
29109,I1214,103,,,3600,13000,I1214.3
29109,OH1305,102,,,3600,13000,OH1305.2
29109,OZ1323,104,,,3600,13000,OZ1323.4
29035,A1006,105,,,3600,13000,A1006.5
29035,ADVHS01,111,,,3600,13000,ADVHS01.11
29035,B1001,106,,,3600,13000,B1001.6
29035,C0904,104,,,3600,13000,C0904.4
29035,E1001,104,,,3600,13000,E1001.4
29035,G1004,104,,,3600,13000,G1004.4
29035,I1214,101,,,3600,13000,I1214.1
29035,OI1003,106,,,3600,13000,OI1003.6
29035,OZ1323,103,,,3600,13000,OZ1323.3
30134,A0901,104,,,3600,13000,A0901.4
30134,ADVHS01,129,,,3600,13000,ADVHS01.29
30134,B0901,107,,,3600,13000,B0901.7
30134,E0901,105,,,3600,13000,E0901.5
30134,G0901,107,,,3600,13000,G0901.7
30134,H0904,104,,,3600,13000,H0904.4
30134,I1003,103,,,3600,13000,I1003.3
30134,J0903,101,,,3600,13000,J0903.1
30134,OC1306,101,,,3600,13000,OC1306.1
28057,ADVHS01,115,,,3600,13000,ADVHS01.15
28057,C0904,104,,,3600,13000,C0904.4
28057,E1101,103,,,3600,13000,E1101.3
28057,G1203,102,,,3600,13000,G1203.2
28057,L1301,101,,,3600,13000,L1301.1
28057,OA1304,101,,,3600,13000,OA1304.1
28057,OH1305,101,,,3600,13000,OH1305.1
28057,OI1305,103,,,3600,13000,OI1305.3
28136,ADVHS01,129,,,3600,13000,ADVHS01.29
28136,C0904,101,,,3600,13000,C0904.1
28136,E1101,101,,,3600,13000,E1101.1
28136,G1202,101,,,3600,13000,G1202.1
28136,H1206,101,,,3600,13000,H1206.1
28136,L1301,103,,,3600,13000,L1301.3
28136,L1302,102,,,3600,13000,L1302.2
28136,OI1305,103,,,3600,13000,OI1305.3
29088,A1006,101,,,3600,13000,A1006.1
29088,ADVHS01,123,,,3600,13000,ADVHS01.23
29088,B1001,103,,,3600,13000,B1001.3
29088,E1001,103,,,3600,13000,E1001.3
29088,G1004,103,,,3600,13000,G1004.3
29088,I1214,101,,,3600,13000,I1214.1
29088,OI1003,102,,,3600,13000,OI1003.2
29088,OZ1207,102,,,3600,13000,OZ1207.2
29088,OZ1323,104,,,3600,13000,OZ1323.4
29164,A1006,102,,,3600,13000,A1006.2
29164,ADVHS01,124,,,3600,13000,ADVHS01.24
29164,B1001,103,,,3600,13000,B1001.3
29164,E1001,106,,,3600,13000,E1001.6
29164,G1004,103,,,3600,13000,G1004.3
29164,I1003,101,,,3600,13000,I1003.1
29164,OC1305,103,,,3600,13000,OC1305.3
29164,OZ1323,102,,,3600,13000,OZ1323.2
27032,ADVHS01,125,,,3600,13000,ADVHS01.25
27032,E1201,105,,,3600,13000,E1201.5
27032,G1201,101,,,3600,13000,G1201.1
27032,J1203,105,,,3600,13000,J1203.5
27032,OA1317,101,,,3600,13000,OA1317.1
27032,OC1310,101,,,3600,13000,OC1310.1
27032,OH1306,101,,,3600,13000,OH1306.1
27032,OI1305,104,,,3600,13000,OI1305.4
29028,A1006,102,,,3600,13000,A1006.2
29028,ADVHS01,127,,,3600,13000,ADVHS01.27
29028,B1001,104,,,3600,13000,B1001.4
29028,B1006,102,,,3600,13000,B1006.2
29028,E1001,101,,,3600,13000,E1001.1
29028,G1004,103,,,3600,13000,G1004.3
29028,I1214,103,,,3600,13000,I1214.3
29028,OI1003,103,,,3600,13000,OI1003.3
29028,OJ1204,101,,,3600,13000,OJ1204.1
27183,ADVHS01,107,,,3600,13000,ADVHS01.7
27183,E1201,101,,,3600,13000,E1201.1
27183,G1206,101,,,3600,13000,G1206.1
27183,H1206,102,,,3600,13000,H1206.2
27183,J1203,101,,,3600,13000,J1203.1
27183,L1304,102,,,3600,13000,L1304.2
27183,OB1520,102,,,3600,13000,OB1520.2
28101,A1105,101,,,3600,13000,A1105.1
28101,ADVHS01,115,,,3600,13000,ADVHS01.15
28101,C0905,101,,,3600,13000,C0905.1
28101,E1101,103,,,3600,13000,E1101.3
28101,G1203,104,,,3600,13000,G1203.4
28101,L1301,102,,,3600,13000,L1301.2
28101,L1302,102,,,3600,13000,L1302.2
28101,OH1305,101,,,3600,13000,OH1305.1
28101,OI1305,105,,,3600,13000,OI1305.5
28065,A1105,102,,,3600,13000,A1105.2
28065,ADVHS01,101,,,3600,13000,ADVHS01.1
28065,C0905,101,,,3600,13000,C0905.1
28065,E1101,101,,,3600,13000,E1101.1
28065,G1203,104,,,3600,13000,G1203.4
28065,OH1305,103,,,3600,13000,OH1305.3
28065,OI1003,105,,,3600,13000,OI1003.5
28065,OJ1203,102,,,3600,13000,OJ1203.2
27126,A1204,101,,,3600,13000,A1204.1
27126,ADVHS01,106,,,3600,13000,ADVHS01.6
27126,E1201,105,,,3600,13000,E1201.5
27126,G1201,101,,,3600,13000,G1201.1
27126,J1203,103,,,3600,13000,J1203.3
27126,L1302,101,,,3600,13000,L1302.1
27126,OC1310,102,,,3600,13000,OC1310.2
27126,OH1501,101,,,3600,13000,OH1501.1
27126,OI1303,102,,,3600,13000,OI1303.2
30042,A0901,101,,,3600,13000,A0901.1
30042,ADVHS01,131,,,3600,13000,ADVHS01.31
30042,B0901,102,,,3600,13000,B0901.2
30042,C0904,102,,,3600,13000,C0904.2
30042,E0901,102,,,3600,13000,E0901.2
30042,G0901,104,,,3600,13000,G0901.4
30042,H0904,103,,,3600,13000,H0904.3
30042,I0903,102,,,3600,13000,I0903.2
30042,J0901,101,,,3600,13000,J0901.1
27002,A1204,101,,,3600,13000,A1204.1
27002,ADVHS01,110,,,3600,13000,ADVHS01.10
27002,E1201,102,,,3600,13000,E1201.2
27002,G1202,101,,,3600,13000,G1202.1
27002,I1208,101,,,3600,13000,I1208.1
27002,L1304,103,,,3600,13000,L1304.3
27002,OC1314,101,,,3600,13000,OC1314.1
27002,OH1306,101,,,3600,13000,OH1306.1
27124,ADVHS01,106,,,3600,13000,ADVHS01.6
27124,C0907,101,,,3600,13000,C0907.1
27124,E1201,102,,,3600,13000,E1201.2
27124,H1201B,101,,,3600,13000,H1201B.1
27124,I1208,101,,,3600,13000,I1208.1
27124,L1304,101,,,3600,13000,L1304.1
27124,OA1322,102,,,3600,13000,OA1322.2
27124,OB1532,101,,,3600,13000,OB1532.1
27048,ADVHS01,130,,,3600,13000,ADVHS01.30
27048,E1201,101,,,3600,13000,E1201.1
27048,J1203,105,,,3600,13000,J1203.5
27048,L1304,101,,,3600,13000,L1304.1
27048,OA1317,101,,,3600,13000,OA1317.1
27048,OH1306,103,,,3600,13000,OH1306.3
27048,OI1305,101,,,3600,13000,OI1305.1
27172,ADVHS01,120,,,3600,13000,ADVHS01.20
27172,E1201,103,,,3600,13000,E1201.3
27172,G1201,103,,,3600,13000,G1201.3
27172,H1206,101,,,3600,13000,H1206.1
27172,I1208,101,,,3600,13000,I1208.1
27172,OA1319,101,,,3600,13000,OA1319.1
27172,OA1322,102,,,3600,13000,OA1322.2
27172,OB1532,101,,,3600,13000,OB1532.1
29098,A1006,103,,,3600,13000,A1006.3
29098,ADVHS01,132,,,3600,13000,ADVHS01.32
29098,B1001,101,,,3600,13000,B1001.1
29098,E1001,104,,,3600,13000,E1001.4
29098,G1004,104,,,3600,13000,G1004.4
29098,OI1003,101,,,3600,13000,OI1003.1
29098,OZ1207,102,,,3600,13000,OZ1207.2
29098,OZ1323,104,,,3600,13000,OZ1323.4
27112,ADVHS01,122,,,3600,13000,ADVHS01.22
27112,E1201,101,,,3600,13000,E1201.1
27112,G1201,106,,,3600,13000,G1201.6
27112,J1203,101,,,3600,13000,J1203.1
27112,L1303,101,,,3600,13000,L1303.1
27112,OA1322,101,,,3600,13000,OA1322.1
27112,OC1305,101,,,3600,13000,OC1305.1
27112,OH1306,103,,,3600,13000,OH1306.3
27112,OI1303,101,,,3600,13000,OI1303.1
27086,ADVHS01,125,,,3600,13000,ADVHS01.25
27086,E1201,106,,,3600,13000,E1201.6
27086,G1201,104,,,3600,13000,G1201.4
27086,J1203,104,,,3600,13000,J1203.4
27086,OC1310,102,,,3600,13000,OC1310.2
27086,OH1306,103,,,3600,13000,OH1306.3
27086,OI1303,102,,,3600,13000,OI1303.2
28083,ADVHS01,129,,,3600,13000,ADVHS01.29
28083,E1101,103,,,3600,13000,E1101.3
28083,I1204,101,,,3600,13000,I1204.1
28083,OA1319,101,,,3600,13000,OA1319.1
28083,OC1307,101,,,3600,13000,OC1307.1
28083,OH1305,102,,,3600,13000,OH1305.2
28083,OJ1203,101,,,3600,13000,OJ1203.1
28083,VHS0052,102,,,3600,13000,VHS0052.2
29024,A1006,102,,,3600,13000,A1006.2
29024,ADVHS01,106,,,3600,13000,ADVHS01.6
29024,B1001,103,,,3600,13000,B1001.3
29024,B1006,101,,,3600,13000,B1006.1
29024,C0904,101,,,3600,13000,C0904.1
29024,E1001,105,,,3600,13000,E1001.5
29024,G1004,102,,,3600,13000,G1004.2
29024,H1206,102,,,3600,13000,H1206.2
29024,I1003,107,,,3600,13000,I1003.7
28103,A1105,101,,,3600,13000,A1105.1
28103,ADVHS01,125,,,3600,13000,ADVHS01.25
28103,E1101,103,,,3600,13000,E1101.3
28103,H1206,101,,,3600,13000,H1206.1
28103,OC1307,101,,,3600,13000,OC1307.1
28103,OI1305,103,,,3600,13000,OI1305.3
28103,OJ1203,102,,,3600,13000,OJ1203.2
28103,VHS0052,102,,,3600,13000,VHS0052.2
28016,ADVHS01,116,,,3600,13000,ADVHS01.16
28016,C0904,103,,,3600,13000,C0904.3
28016,E1101,106,,,3600,13000,E1101.6
28016,G1203,104,,,3600,13000,G1203.4
28016,L1302,102,,,3600,13000,L1302.2
28016,OH1305,103,,,3600,13000,OH1305.3
28016,OI1003,102,,,3600,13000,OI1003.2
28016,OZ1207,101,,,3600,13000,OZ1207.1
27134,ADVHS01,103,,,3600,13000,ADVHS01.3
27134,C0907,101,,,3600,13000,C0907.1
27134,E1201,102,,,3600,13000,E1201.2
27134,G1201,102,,,3600,13000,G1201.2
27134,H1201B,101,,,3600,13000,H1201B.1
27134,L1304,102,,,3600,13000,L1304.2
27134,OA1304,101,,,3600,13000,OA1304.1
27134,OB1532,101,,,3600,13000,OB1532.1
27134,OI1305,102,,,3600,13000,OI1305.2
30162,A0901,102,,,3600,13000,A0901.2
30162,ADVHS01,134,,,3600,13000,ADVHS01.34
30162,B0901,104,,,3600,13000,B0901.4
30162,E0901,103,,,3600,13000,E0901.3
30162,G0901,102,,,3600,13000,G0901.2
30162,I0903,102,,,3600,13000,I0903.2
30162,J0901,102,,,3600,13000,J0901.2
30162,OC1305,104,,,3600,13000,OC1305.4
27089,ADVHS01,117,,,3600,13000,ADVHS01.17
27089,E1201,103,,,3600,13000,E1201.3
27089,G1201,104,,,3600,13000,G1201.4
27089,I1204,102,,,3600,13000,I1204.2
27089,J1203,104,,,3600,13000,J1203.4
27089,L1304,103,,,3600,13000,L1304.3
27089,OA1322,101,,,3600,13000,OA1322.1
27089,OH1306,103,,,3600,13000,OH1306.3
27089,OI1303,102,,,3600,13000,OI1303.2
27026,A1204,101,,,3600,13000,A1204.1
27026,ADVHS01,122,,,3600,13000,ADVHS01.22
27026,E1201,103,,,3600,13000,E1201.3
27026,G1201,103,,,3600,13000,G1201.3
27026,J1203,105,,,3600,13000,J1203.5
27026,L1304,103,,,3600,13000,L1304.3
27026,OH1306,103,,,3600,13000,OH1306.3
27026,OI1305,101,,,3600,13000,OI1305.1
27026,OJ1203,102,,,3600,13000,OJ1203.2
27068,ADVHS01,124,,,3600,13000,ADVHS01.24
27068,E1201,104,,,3600,13000,E1201.4
27068,G1201,106,,,3600,13000,G1201.6
27068,L1304,102,,,3600,13000,L1304.2
27068,OA1304,101,,,3600,13000,OA1304.1
27068,OB1532,101,,,3600,13000,OB1532.1
27068,OH1306,101,,,3600,13000,OH1306.1
27068,OI1305,104,,,3600,13000,OI1305.4
27036,A1204,102,,,3600,13000,A1204.2
27036,ADVHS01,110,,,3600,13000,ADVHS01.10
27036,E1201,103,,,3600,13000,E1201.3
27036,G1201,101,,,3600,13000,G1201.1
27036,I1204,101,,,3600,13000,I1204.1
27036,J1203,104,,,3600,13000,J1203.4
27036,L1302,101,,,3600,13000,L1302.1
27036,OH1501,101,,,3600,13000,OH1501.1
27036,OI1303,101,,,3600,13000,OI1303.1
29076,A1006,101,,,3600,13000,A1006.1
29076,ADVHS01,107,,,3600,13000,ADVHS01.7
29076,B1001,103,,,3600,13000,B1001.3
29076,B1006,101,,,3600,13000,B1006.1
29076,E1001,104,,,3600,13000,E1001.4
29076,G1004,107,,,3600,13000,G1004.7
29076,I1003,105,,,3600,13000,I1003.5
29076,I1214,101,,,3600,13000,I1214.1
29076,OC1314,101,,,3600,13000,OC1314.1
29021,A1006,102,,,3600,13000,A1006.2
29021,ADVHS01,132,,,3600,13000,ADVHS01.32
29021,B1001,103,,,3600,13000,B1001.3
29021,B1006,102,,,3600,13000,B1006.2
29021,E1001,101,,,3600,13000,E1001.1
29021,G1004,104,,,3600,13000,G1004.4
29021,H1001,101,,,3600,13000,H1001.1
29021,OI1003,105,,,3600,13000,OI1003.5
29021,OZ1207,101,,,3600,13000,OZ1207.1
29032,A1006,102,,,3600,13000,A1006.2
29032,ADVHS01,114,,,3600,13000,ADVHS01.14
29032,B1001,102,,,3600,13000,B1001.2
29032,B1006,102,,,3600,13000,B1006.2
29032,E1001,106,,,3600,13000,E1001.6
29032,G1004,104,,,3600,13000,G1004.4
29032,I1003,107,,,3600,13000,I1003.7
29032,I1214,103,,,3600,13000,I1214.3
30122,A0901,101,,,3600,13000,A0901.1
