SchoolID,StudentID,SectionID,CourseID,TermID
Columbus Middle School,M2026180,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026180,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026180,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026180,PE6.9,PE6,2026-2027
Columbus Middle School,M2026180,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026180,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026180,SS6.8,SS6,2026-2027
Columbus Middle School,M2026181,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026181,ENG6.5,ENG6,2026-2027
Columbus Middle School,M2026181,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026181,PE6.1,PE6,2026-2027
Columbus Middle School,M2026181,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026181,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026181,SS6.4,SS6,2026-2027
Columbus Middle School,M2026182,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026182,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026182,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026182,PE6.1,PE6,2026-2027
Columbus Middle School,M2026182,SCI6.7,SCI6,2026-2027
Columbus Middle School,M2026182,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026182,SS6.3,SS6,2026-2027
Columbus Middle School,M2026183,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026183,ENG6.6,ENG6,2026-2027
Columbus Middle School,M2026183,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026183,PE6.8,PE6,2026-2027
Columbus Middle School,M2026183,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026183,SPAN6.2,SPAN6,2026-2027
Columbus Middle School,M2026183,SS6.2,SS6,2026-2027
Columbus Middle School,M2026184,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026184,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026184,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026184,PE6.1,PE6,2026-2027
Columbus Middle School,M2026184,SCI6.1,SCI6,2026-2027
Columbus Middle School,M2026184,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026184,SS6.2,SS6,2026-2027
Columbus Middle School,M2026185,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026185,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026185,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026185,PE6.5,PE6,2026-2027
Columbus Middle School,M2026185,SCI6.9,SCI6,2026-2027
Columbus Middle School,M2026185,SPAN6.8,SPAN6,2026-2027
Columbus Middle School,M2026185,SS6.1,SS6,2026-2027
Columbus Middle School,M2026186,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026186,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026186,MATH6.4,MATH6,2026-2027
Columbus Middle School,M2026186,PE6.1,PE6,2026-2027
Columbus Middle School,M2026186,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026186,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026186,SS6.8,SS6,2026-2027
Columbus Middle School,M2026187,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026187,ENG6.1,ENG6,2026-2027
Columbus Middle School,M2026187,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026187,PE6.3,PE6,2026-2027
Columbus Middle School,M2026187,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026187,SPAN6.4,SPAN6,2026-2027
Columbus Middle School,M2026187,SS6.2,SS6,2026-2027
Columbus Middle School,M2026188,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026188,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026188,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026188,PE6.5,PE6,2026-2027
Columbus Middle School,M2026188,SCI6.8,SCI6,2026-2027
Columbus Middle School,M2026188,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026188,SS6.1,SS6,2026-2027
Columbus Middle School,M2026189,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026189,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026189,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026189,PE6.9,PE6,2026-2027
Columbus Middle School,M2026189,SCI6.4,SCI6,2026-2027
Columbus Middle School,M2026189,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026189,SS6.1,SS6,2026-2027
Columbus Middle School,M2026190,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026190,ENG6.7,ENG6,2026-2027
Columbus Middle School,M2026190,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026190,PE6.2,PE6,2026-2027
Columbus Middle School,M2026190,SCI6.6,SCI6,2026-2027
Columbus Middle School,M2026190,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026190,SS6.6,SS6,2026-2027
Columbus Middle School,M2026191,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026191,ENG6.6,ENG6,2026-2027
Columbus Middle School,M2026191,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026191,PE6.2,PE6,2026-2027
Columbus Middle School,M2026191,SCI6.9,SCI6,2026-2027
Columbus Middle School,M2026191,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026191,SS6.10,SS6,2026-2027
Columbus Middle School,M2026192,ADV_MS.17,ADV_MS,2026-2027
Columbus Middle School,M2026192,ENG6.3,ENG6,2026-2027
Columbus Middle School,M2026192,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026192,PE6.3,PE6,2026-2027
Columbus Middle School,M2026192,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026192,SPAN6.10,SPAN6,2026-2027
Columbus Middle School,M2026192,SS6.5,SS6,2026-2027
Columbus Middle School,M2026193,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026193,ENG6.1,ENG6,2026-2027
Columbus Middle School,M2026193,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026193,PE6.1,PE6,2026-2027
Columbus Middle School,M2026193,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026193,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026193,SS6.10,SS6,2026-2027
Columbus Middle School,M2026194,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026194,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026194,MATH6.9,MATH6,2026-2027
Columbus Middle School,M2026194,PE6.1,PE6,2026-2027
Columbus Middle School,M2026194,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026194,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026194,SS6.10,SS6,2026-2027
Columbus Middle School,M2026195,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026195,ENG6.8,ENG6,2026-2027
Columbus Middle School,M2026195,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026195,PE6.4,PE6,2026-2027
Columbus Middle School,M2026195,SCI6.10,SCI6,2026-2027
Columbus Middle School,M2026195,SPAN6.3,SPAN6,2026-2027
Columbus Middle School,M2026195,SS6.1,SS6,2026-2027
Columbus Middle School,M2026196,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026196,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026196,MATH6.6,MATH6,2026-2027
Columbus Middle School,M2026196,PE6.2,PE6,2026-2027
Columbus Middle School,M2026196,SCI6.5,SCI6,2026-2027
Columbus Middle School,M2026196,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026196,SS6.4,SS6,2026-2027
Columbus Middle School,M2026197,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026197,ENG6.9,ENG6,2026-2027
Columbus Middle School,M2026197,MATH6.5,MATH6,2026-2027
Columbus Middle School,M2026197,PE6.3,PE6,2026-2027
Columbus Middle School,M2026197,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026197,SPAN6.5,SPAN6,2026-2027
Columbus Middle School,M2026197,SS6.1,SS6,2026-2027
Columbus Middle School,M2026198,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026198,ENG6.10,ENG6,2026-2027
Columbus Middle School,M2026198,MATH6.1,MATH6,2026-2027
Columbus Middle School,M2026198,PE6.1,PE6,2026-2027
Columbus Middle School,M2026198,SCI6.3,SCI6,2026-2027
Columbus Middle School,M2026198,SPAN6.9,SPAN6,2026-2027
Columbus Middle School,M2026198,SS6.5,SS6,2026-2027
Columbus Middle School,M2026199,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026199,ENG6.2,ENG6,2026-2027
Columbus Middle School,M2026199,MATH6.3,MATH6,2026-2027
Columbus Middle School,M2026199,PE6.8,PE6,2026-2027
Columbus Middle School,M2026199,SCI6.1,SCI6,2026-2027
Columbus Middle School,M2026199,SPAN6.7,SPAN6,2026-2027
Columbus Middle School,M2026199,SS6.5,SS6,2026-2027
Columbus Middle School,M2026200,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026200,ENG6.1,ENG6,2026-2027
Columbus Middle School,M2026200,MATH6.7,MATH6,2026-2027
Columbus Middle School,M2026200,PE6.5,PE6,2026-2027
Columbus Middle School,M2026200,SCI6.1,SCI6,2026-2027
Columbus Middle School,M2026200,SPAN6.1,SPAN6,2026-2027
Columbus Middle School,M2026200,SS6.1,SS6,2026-2027
Columbus Middle School,M2026201,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026201,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026201,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026201,MUS_MS.5,MUS_MS,2026-2027
Columbus Middle School,M2026201,PE7.9,PE7,2026-2027
Columbus Middle School,M2026201,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026201,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026201,SS7.7,SS7,2026-2027
Columbus Middle School,M2026202,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026202,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026202,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026202,PE7.3,PE7,2026-2027
Columbus Middle School,M2026202,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026202,SPAN7.7,SPAN7,2026-2027
Columbus Middle School,M2026202,SS7.10,SS7,2026-2027
Columbus Middle School,M2026202,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026203,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026203,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026203,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026203,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026203,PE7.3,PE7,2026-2027
Columbus Middle School,M2026203,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026203,SPAN7.7,SPAN7,2026-2027
Columbus Middle School,M2026203,SS7.7,SS7,2026-2027
Columbus Middle School,M2026204,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026204,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026204,MATH7.9,MATH7,2026-2027
Columbus Middle School,M2026204,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026204,PE7.9,PE7,2026-2027
Columbus Middle School,M2026204,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026204,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026204,SS7.7,SS7,2026-2027
Columbus Middle School,M2026205,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026205,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026205,MATH7.8,MATH7,2026-2027
Columbus Middle School,M2026205,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026205,PE7.10,PE7,2026-2027
Columbus Middle School,M2026205,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026205,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026205,SS7.8,SS7,2026-2027
Columbus Middle School,M2026206,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026206,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026206,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026206,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026206,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026206,PE7.7,PE7,2026-2027
Columbus Middle School,M2026206,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026206,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026206,SS7.3,SS7,2026-2027
Columbus Middle School,M2026207,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026207,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026207,MATH7.6,MATH7,2026-2027
Columbus Middle School,M2026207,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026207,PE7.7,PE7,2026-2027
Columbus Middle School,M2026207,SCI7.4,SCI7,2026-2027
Columbus Middle School,M2026207,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026207,SS7.8,SS7,2026-2027
Columbus Middle School,M2026208,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026208,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026208,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026208,MATH7.6,MATH7,2026-2027
Columbus Middle School,M2026208,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026208,PE7.4,PE7,2026-2027
Columbus Middle School,M2026208,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026208,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026208,SS7.2,SS7,2026-2027
Columbus Middle School,M2026209,ADV_MS.17,ADV_MS,2026-2027
Columbus Middle School,M2026209,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026209,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026209,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026209,PE7.2,PE7,2026-2027
Columbus Middle School,M2026209,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026209,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026209,SS7.2,SS7,2026-2027
Columbus Middle School,M2026210,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026210,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026210,ENG7.6,ENG7,2026-2027
Columbus Middle School,M2026210,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026210,PE7.3,PE7,2026-2027
Columbus Middle School,M2026210,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026210,SPAN7.7,SPAN7,2026-2027
Columbus Middle School,M2026210,SS7.10,SS7,2026-2027
Columbus Middle School,M2026211,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026211,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026211,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026211,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026211,PE7.9,PE7,2026-2027
Columbus Middle School,M2026211,SCI7.7,SCI7,2026-2027
Columbus Middle School,M2026211,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026211,SS7.2,SS7,2026-2027
Columbus Middle School,M2026212,ADV_MS.19,ADV_MS,2026-2027
Columbus Middle School,M2026212,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026212,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026212,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026212,PE7.1,PE7,2026-2027
Columbus Middle School,M2026212,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026212,SPAN7.2,SPAN7,2026-2027
Columbus Middle School,M2026212,SS7.2,SS7,2026-2027
Columbus Middle School,M2026213,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026213,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026213,MATH7.8,MATH7,2026-2027
Columbus Middle School,M2026213,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026213,PE7.8,PE7,2026-2027
Columbus Middle School,M2026213,SCI7.6,SCI7,2026-2027
Columbus Middle School,M2026213,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026213,SS7.6,SS7,2026-2027
Columbus Middle School,M2026213,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026214,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026214,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026214,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026214,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026214,PE7.5,PE7,2026-2027
Columbus Middle School,M2026214,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026214,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026214,SS7.3,SS7,2026-2027
Columbus Middle School,M2026215,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026215,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026215,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026215,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026215,PE7.1,PE7,2026-2027
Columbus Middle School,M2026215,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026215,SPAN7.1,SPAN7,2026-2027
Columbus Middle School,M2026215,SS7.4,SS7,2026-2027
Columbus Middle School,M2026216,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026216,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026216,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026216,PE7.10,PE7,2026-2027
Columbus Middle School,M2026216,SCI7.5,SCI7,2026-2027
Columbus Middle School,M2026216,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026216,SS7.5,SS7,2026-2027
Columbus Middle School,M2026216,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026217,ADV_MS.7,ADV_MS,2026-2027
Columbus Middle School,M2026217,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026217,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026217,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026217,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026217,PE7.10,PE7,2026-2027
Columbus Middle School,M2026217,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026217,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026217,SS7.8,SS7,2026-2027
Columbus Middle School,M2026218,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026218,ENG7.9,ENG7,2026-2027
Columbus Middle School,M2026218,MATH7.2,MATH7,2026-2027
Columbus Middle School,M2026218,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026218,PE7.9,PE7,2026-2027
Columbus Middle School,M2026218,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026218,SPAN7.9,SPAN7,2026-2027
Columbus Middle School,M2026218,SS7.7,SS7,2026-2027
Columbus Middle School,M2026219,ADV_MS.17,ADV_MS,2026-2027
Columbus Middle School,M2026219,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026219,ENG7.4,ENG7,2026-2027
Columbus Middle School,M2026219,MATH7.1,MATH7,2026-2027
Columbus Middle School,M2026219,PE7.2,PE7,2026-2027
Columbus Middle School,M2026219,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026219,SPAN7.6,SPAN7,2026-2027
Columbus Middle School,M2026219,SS7.9,SS7,2026-2027
Columbus Middle School,M2026220,ADV_MS.24,ADV_MS,2026-2027
Columbus Middle School,M2026220,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026220,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026220,PE7.5,PE7,2026-2027
Columbus Middle School,M2026220,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026220,SPAN7.2,SPAN7,2026-2027
Columbus Middle School,M2026220,SS7.10,SS7,2026-2027
Columbus Middle School,M2026220,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026221,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026221,ENG7.1,ENG7,2026-2027
Columbus Middle School,M2026221,MATH7.6,MATH7,2026-2027
Columbus Middle School,M2026221,PE7.6,PE7,2026-2027
Columbus Middle School,M2026221,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026221,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026221,SS7.1,SS7,2026-2027
Columbus Middle School,M2026221,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026222,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026222,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026222,ENG7.7,ENG7,2026-2027
Columbus Middle School,M2026222,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026222,PE7.2,PE7,2026-2027
Columbus Middle School,M2026222,SCI7.1,SCI7,2026-2027
Columbus Middle School,M2026222,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026222,SS7.10,SS7,2026-2027
Columbus Middle School,M2026223,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026223,ENG7.3,ENG7,2026-2027
Columbus Middle School,M2026223,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026223,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026223,PE7.3,PE7,2026-2027
Columbus Middle School,M2026223,SCI7.10,SCI7,2026-2027
Columbus Middle School,M2026223,SPAN7.8,SPAN7,2026-2027
Columbus Middle School,M2026223,SS7.4,SS7,2026-2027
Columbus Middle School,M2026224,ADV_MS.15,ADV_MS,2026-2027
Columbus Middle School,M2026224,ENG7.10,ENG7,2026-2027
Columbus Middle School,M2026224,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026224,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026224,PE7.5,PE7,2026-2027
Columbus Middle School,M2026224,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026224,SPAN7.3,SPAN7,2026-2027
Columbus Middle School,M2026224,SS7.10,SS7,2026-2027
Columbus Middle School,M2026225,ADV_MS.10,ADV_MS,2026-2027
Columbus Middle School,M2026225,ENG7.5,ENG7,2026-2027
Columbus Middle School,M2026225,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026225,PE7.4,PE7,2026-2027
Columbus Middle School,M2026225,SCI7.8,SCI7,2026-2027
Columbus Middle School,M2026225,SPAN7.4,SPAN7,2026-2027
Columbus Middle School,M2026225,SS7.2,SS7,2026-2027
Columbus Middle School,M2026225,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026226,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026226,ENG7.2,ENG7,2026-2027
Columbus Middle School,M2026226,MATH7.7,MATH7,2026-2027
Columbus Middle School,M2026226,PE7.5,PE7,2026-2027
Columbus Middle School,M2026226,SCI7.2,SCI7,2026-2027
Columbus Middle School,M2026226,SPAN7.5,SPAN7,2026-2027
Columbus Middle School,M2026226,SS7.10,SS7,2026-2027
Columbus Middle School,M2026226,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026227,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026227,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026227,ENG7.8,ENG7,2026-2027
Columbus Middle School,M2026227,MATH7.10,MATH7,2026-2027
Columbus Middle School,M2026227,PE7.5,PE7,2026-2027
Columbus Middle School,M2026227,SCI7.9,SCI7,2026-2027
Columbus Middle School,M2026227,SPAN7.10,SPAN7,2026-2027
Columbus Middle School,M2026227,SS7.6,SS7,2026-2027
Columbus Middle School,M2026228,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026228,ENG7.4,ENG7,2026-2027
Columbus Middle School,M2026228,MATH7.3,MATH7,2026-2027
Columbus Middle School,M2026228,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026228,PE7.8,PE7,2026-2027
Columbus Middle School,M2026228,SCI7.10,SCI7,2026-2027
