sourcedId,status,dateLastModified,classSourcedId,schoolSourcedId,userSourcedId,role,primary,beginDate,endDate
enr-s-M2026108-SPAN6.4,active,2026-04-26T07:42:10.000Z,class-SPAN6.4,school-columbus-middle-school,student-M2026108,student,false,2026-08-01,2027-05-31
enr-s-M2026108-SS6.7,active,2026-04-26T07:42:10.000Z,class-SS6.7,school-columbus-middle-school,student-M2026108,student,false,2026-08-01,2027-05-31
enr-s-M2026109-ADV_MS.23,active,2026-04-26T07:42:10.000Z,class-ADV_MS.23,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-ENG6.3,active,2026-04-26T07:42:10.000Z,class-ENG6.3,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-MATH6.1,active,2026-04-26T07:42:10.000Z,class-MATH6.1,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-PE6.6,active,2026-04-26T07:42:10.000Z,class-PE6.6,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-SCI6.7,active,2026-04-26T07:42:10.000Z,class-SCI6.7,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026109-SS6.7,active,2026-04-26T07:42:10.000Z,class-SS6.7,school-columbus-middle-school,student-M2026109,student,false,2026-08-01,2027-05-31
enr-s-M2026110-ADV_MS.26,active,2026-04-26T07:42:10.000Z,class-ADV_MS.26,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-ENG6.7,active,2026-04-26T07:42:10.000Z,class-ENG6.7,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-MATH6.6,active,2026-04-26T07:42:10.000Z,class-MATH6.6,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-PE6.1,active,2026-04-26T07:42:10.000Z,class-PE6.1,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-SCI6.7,active,2026-04-26T07:42:10.000Z,class-SCI6.7,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-SPAN6.3,active,2026-04-26T07:42:10.000Z,class-SPAN6.3,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026110-SS6.2,active,2026-04-26T07:42:10.000Z,class-SS6.2,school-columbus-middle-school,student-M2026110,student,false,2026-08-01,2027-05-31
enr-s-M2026111-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-ENG6.9,active,2026-04-26T07:42:10.000Z,class-ENG6.9,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-MATH6.7,active,2026-04-26T07:42:10.000Z,class-MATH6.7,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-PE6.5,active,2026-04-26T07:42:10.000Z,class-PE6.5,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-SCI6.5,active,2026-04-26T07:42:10.000Z,class-SCI6.5,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-SPAN6.1,active,2026-04-26T07:42:10.000Z,class-SPAN6.1,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026111-SS6.3,active,2026-04-26T07:42:10.000Z,class-SS6.3,school-columbus-middle-school,student-M2026111,student,false,2026-08-01,2027-05-31
enr-s-M2026112-ADV_MS.22,active,2026-04-26T07:42:10.000Z,class-ADV_MS.22,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-ENG6.3,active,2026-04-26T07:42:10.000Z,class-ENG6.3,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-MATH6.3,active,2026-04-26T07:42:10.000Z,class-MATH6.3,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-PE6.6,active,2026-04-26T07:42:10.000Z,class-PE6.6,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-SCI6.6,active,2026-04-26T07:42:10.000Z,class-SCI6.6,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-SPAN6.2,active,2026-04-26T07:42:10.000Z,class-SPAN6.2,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026112-SS6.5,active,2026-04-26T07:42:10.000Z,class-SS6.5,school-columbus-middle-school,student-M2026112,student,false,2026-08-01,2027-05-31
enr-s-M2026113-ADV_MS.22,active,2026-04-26T07:42:10.000Z,class-ADV_MS.22,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-MATH6.4,active,2026-04-26T07:42:10.000Z,class-MATH6.4,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-PE6.1,active,2026-04-26T07:42:10.000Z,class-PE6.1,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-SCI6.8,active,2026-04-26T07:42:10.000Z,class-SCI6.8,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-SPAN6.8,active,2026-04-26T07:42:10.000Z,class-SPAN6.8,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026113-SS6.7,active,2026-04-26T07:42:10.000Z,class-SS6.7,school-columbus-middle-school,student-M2026113,student,false,2026-08-01,2027-05-31
enr-s-M2026114-ADV_MS.22,active,2026-04-26T07:42:10.000Z,class-ADV_MS.22,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-ENG6.3,active,2026-04-26T07:42:10.000Z,class-ENG6.3,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-PE6.9,active,2026-04-26T07:42:10.000Z,class-PE6.9,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-SCI6.4,active,2026-04-26T07:42:10.000Z,class-SCI6.4,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026114-SS6.3,active,2026-04-26T07:42:10.000Z,class-SS6.3,school-columbus-middle-school,student-M2026114,student,false,2026-08-01,2027-05-31
enr-s-M2026115-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-MATH6.8,active,2026-04-26T07:42:10.000Z,class-MATH6.8,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-PE6.1,active,2026-04-26T07:42:10.000Z,class-PE6.1,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-SCI6.7,active,2026-04-26T07:42:10.000Z,class-SCI6.7,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-SPAN6.2,active,2026-04-26T07:42:10.000Z,class-SPAN6.2,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026115-SS6.3,active,2026-04-26T07:42:10.000Z,class-SS6.3,school-columbus-middle-school,student-M2026115,student,false,2026-08-01,2027-05-31
enr-s-M2026116-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-PE6.4,active,2026-04-26T07:42:10.000Z,class-PE6.4,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-SCI6.5,active,2026-04-26T07:42:10.000Z,class-SCI6.5,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-SPAN6.6,active,2026-04-26T07:42:10.000Z,class-SPAN6.6,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026116-SS6.4,active,2026-04-26T07:42:10.000Z,class-SS6.4,school-columbus-middle-school,student-M2026116,student,false,2026-08-01,2027-05-31
enr-s-M2026117-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-PE6.7,active,2026-04-26T07:42:10.000Z,class-PE6.7,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-SCI6.5,active,2026-04-26T07:42:10.000Z,class-SCI6.5,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-SPAN6.1,active,2026-04-26T07:42:10.000Z,class-SPAN6.1,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026117-SS6.9,active,2026-04-26T07:42:10.000Z,class-SS6.9,school-columbus-middle-school,student-M2026117,student,false,2026-08-01,2027-05-31
enr-s-M2026118-ADV_MS.22,active,2026-04-26T07:42:10.000Z,class-ADV_MS.22,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-ENG6.8,active,2026-04-26T07:42:10.000Z,class-ENG6.8,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-PE6.5,active,2026-04-26T07:42:10.000Z,class-PE6.5,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-SCI6.10,active,2026-04-26T07:42:10.000Z,class-SCI6.10,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-SPAN6.1,active,2026-04-26T07:42:10.000Z,class-SPAN6.1,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026118-SS6.2,active,2026-04-26T07:42:10.000Z,class-SS6.2,school-columbus-middle-school,student-M2026118,student,false,2026-08-01,2027-05-31
enr-s-M2026119-ADV_MS.16,active,2026-04-26T07:42:10.000Z,class-ADV_MS.16,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-ENG6.4,active,2026-04-26T07:42:10.000Z,class-ENG6.4,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-MATH6.6,active,2026-04-26T07:42:10.000Z,class-MATH6.6,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-PE6.5,active,2026-04-26T07:42:10.000Z,class-PE6.5,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-SCI6.9,active,2026-04-26T07:42:10.000Z,class-SCI6.9,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-SPAN6.6,active,2026-04-26T07:42:10.000Z,class-SPAN6.6,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026119-SS6.1,active,2026-04-26T07:42:10.000Z,class-SS6.1,school-columbus-middle-school,student-M2026119,student,false,2026-08-01,2027-05-31
enr-s-M2026120-ADV_MS.23,active,2026-04-26T07:42:10.000Z,class-ADV_MS.23,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-ENG6.1,active,2026-04-26T07:42:10.000Z,class-ENG6.1,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-MATH6.4,active,2026-04-26T07:42:10.000Z,class-MATH6.4,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-PE6.5,active,2026-04-26T07:42:10.000Z,class-PE6.5,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-SCI6.8,active,2026-04-26T07:42:10.000Z,class-SCI6.8,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-SPAN6.3,active,2026-04-26T07:42:10.000Z,class-SPAN6.3,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026120-SS6.2,active,2026-04-26T07:42:10.000Z,class-SS6.2,school-columbus-middle-school,student-M2026120,student,false,2026-08-01,2027-05-31
enr-s-M2026121-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-ENG6.5,active,2026-04-26T07:42:10.000Z,class-ENG6.5,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-PE6.2,active,2026-04-26T07:42:10.000Z,class-PE6.2,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-SCI6.7,active,2026-04-26T07:42:10.000Z,class-SCI6.7,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-SPAN6.3,active,2026-04-26T07:42:10.000Z,class-SPAN6.3,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026121-SS6.9,active,2026-04-26T07:42:10.000Z,class-SS6.9,school-columbus-middle-school,student-M2026121,student,false,2026-08-01,2027-05-31
enr-s-M2026122-ADV_MS.28,active,2026-04-26T07:42:10.000Z,class-ADV_MS.28,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-ENG6.1,active,2026-04-26T07:42:10.000Z,class-ENG6.1,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-PE6.3,active,2026-04-26T07:42:10.000Z,class-PE6.3,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-SCI6.3,active,2026-04-26T07:42:10.000Z,class-SCI6.3,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-SPAN6.2,active,2026-04-26T07:42:10.000Z,class-SPAN6.2,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026122-SS6.9,active,2026-04-26T07:42:10.000Z,class-SS6.9,school-columbus-middle-school,student-M2026122,student,false,2026-08-01,2027-05-31
enr-s-M2026123-ADV_MS.26,active,2026-04-26T07:42:10.000Z,class-ADV_MS.26,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-ENG6.2,active,2026-04-26T07:42:10.000Z,class-ENG6.2,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-MATH6.10,active,2026-04-26T07:42:10.000Z,class-MATH6.10,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-PE6.9,active,2026-04-26T07:42:10.000Z,class-PE6.9,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-SCI6.7,active,2026-04-26T07:42:10.000Z,class-SCI6.7,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-SPAN6.10,active,2026-04-26T07:42:10.000Z,class-SPAN6.10,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026123-SS6.2,active,2026-04-26T07:42:10.000Z,class-SS6.2,school-columbus-middle-school,student-M2026123,student,false,2026-08-01,2027-05-31
enr-s-M2026124-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-ENG6.1,active,2026-04-26T07:42:10.000Z,class-ENG6.1,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-PE6.4,active,2026-04-26T07:42:10.000Z,class-PE6.4,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-SCI6.2,active,2026-04-26T07:42:10.000Z,class-SCI6.2,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-SPAN6.3,active,2026-04-26T07:42:10.000Z,class-SPAN6.3,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026124-SS6.4,active,2026-04-26T07:42:10.000Z,class-SS6.4,school-columbus-middle-school,student-M2026124,student,false,2026-08-01,2027-05-31
enr-s-M2026125-ADV_MS.27,active,2026-04-26T07:42:10.000Z,class-ADV_MS.27,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-ENG6.4,active,2026-04-26T07:42:10.000Z,class-ENG6.4,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-PE6.4,active,2026-04-26T07:42:10.000Z,class-PE6.4,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-SCI6.2,active,2026-04-26T07:42:10.000Z,class-SCI6.2,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-SPAN6.7,active,2026-04-26T07:42:10.000Z,class-SPAN6.7,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026125-SS6.7,active,2026-04-26T07:42:10.000Z,class-SS6.7,school-columbus-middle-school,student-M2026125,student,false,2026-08-01,2027-05-31
enr-s-M2026126-ADV_MS.24,active,2026-04-26T07:42:10.000Z,class-ADV_MS.24,school-columbus-middle-school,student-M2026126,student,false,2026-08-01,2027-05-31
enr-s-M2026126-ENG6.1,active,2026-04-26T07:42:10.000Z,class-ENG6.1,school-columbus-middle-school,student-M2026126,student,false,2026-08-01,2027-05-31
enr-s-M2026126-MATH6.2,active,2026-04-26T07:42:10.000Z,class-MATH6.2,school-columbus-middle-school,student-M2026126,student,false,2026-08-01,2027-05-31
enr-s-M2026126-PE6.3,active,2026-04-26T07:42:10.000Z,class-PE6.3,school-columbus-middle-school,student-M2026126,student,false,2026-08-01,2027-05-31
enr-s-M2026126-SCI6.2,active,2026-04-26T07:42:10.000Z,class-SCI6.2,school-columbus-middle-school,student-M2026126,student,false,2026-08-01,2027-05-31
